x,y_obs,y_clean
-1.8326359832635983,-0.29511053052192765,-0.4671922670263268
-1.7824267782426775,-0.5284356464170322,-0.4970752590085499
-1.7322175732217575,-0.5359256431703678,-0.5029135155004579
-1.6820083682008367,-0.453935132853173,-0.48248639522023695
-1.6317991631799167,-0.5877821626550505,-0.4349096084874201
-1.5815899581589958,-0.4634046955146532,-0.3607860795968875
-1.531380753138075,-0.3297224751922034,-0.26227646709609737
-1.481171548117155,-0.09982398668557294,-0.14307933155814326
-1.4309623430962342,-0.03496470301687068,-0.008316151603521315
-1.3807531380753142,0.08265389769294472,0.13567773886888557
-1.3305439330543933,0.28732368164392447,0.2816490486548721
-1.2803347280334725,0.4245974793735082,0.4217959558517081
-1.2301255230125525,0.5592710510829385,0.5481922238121055
-1.1799163179916317,0.6347162401980504,0.6532425742274895
-1.1297071129707117,0.6952169399594053,0.730142598023507
-1.0794979079497908,0.7678546583277311,0.7733147972711627
-1.02928870292887,0.7899692422145635,0.7787924600442431
-0.97907949790795,0.6735536910748483,0.7445250554708683
-0.9288702928870292,0.7643434423722916,0.6705826509732795
-0.8786610878661092,0.6414245148044343,0.5592423207075661
-0.8284518828451883,0.4486816370939781,0.41494633336200676
-0.7782426778242675,0.21606401528123048,0.24412967198388377
-0.7280334728033475,0.09141532472399043,0.0549226598464616
-0.6778242677824267,-0.2493831979636107,-0.14325739394839043
-0.6276150627615067,-0.34786657438500573,-0.3402041092209972
-0.5774058577405858,-0.5098683541359893,-0.5254817434162637
-0.527196652719665,-0.7440162385743612,-0.6890142035169095
-0.476987447698745,-0.812846644646538,-0.8216681320536018
-0.42677824267782416,-0.9739419858033393,-0.9157943222945073
-0.3765690376569042,-0.9550522291004038,-0.9656935137667472
-0.32635983263598334,-1.1279145620741826,-0.9679766593325726
-0.2761506276150625,-0.9893014485600846,-0.9217958153849759
-0.22594142259414252,-0.8690091634275289,-0.8289295204185079
-0.17573221757322166,-0.7364021913510633,-0.6937154074388544
-0.1255230125523017,-0.5197400783000137,-0.5228322680258091
-0.07531380753138084,-0.2896053913390309,-0.32494322763627653
-0.025104602510459983,-0.18076232131714923,-0.11022047506469737
0.025104602510459983,0.19246938232903005,0.11022047506469737
0.07531380753138084,0.2899617624863925,0.32494322763627653
0.1255230125523008,0.5376962223551154,0.5228322680258058
0.17573221757322166,0.6231574222483367,0.6937154074388544
0.22594142259414252,0.7657411445276491,0.8289295204185079
0.2761506276150625,0.930935485637687,0.9217958153849759
0.32635983263598334,0.9400545362047131,0.9679766593325726
0.3765690376569033,0.9562543329217262,0.9656935137667476
0.42677824267782416,1.0207174186598758,0.9157943222945073
0.476987447698745,0.8479019690564114,0.8216681320536018
0.527196652719665,0.6691511097700937,0.6890142035169095
0.5774058577405858,0.5550437773208048,0.5254817434162637
0.6276150627615058,0.3296025209542319,0.3402041092210007
0.6778242677824267,0.11037699161301937,0.14325739394839043
0.7280334728033475,-0.08046781303316627,-0.0549226598464616
0.7782426778242675,-0.27303648156922516,-0.24412967198388377
0.8284518828451883,-0.5995042775723787,-0.41494633336200676
0.8786610878661083,-0.5529532433013105,-0.5592423207075637
0.9288702928870292,-0.5897484928292097,-0.6705826509732795
0.97907949790795,-0.6659536053548234,-0.7445250554708683
1.02928870292887,-0.7313082406676917,-0.7787924600442431
1.0794979079497908,-0.8930881970565252,-0.7733147972711627
1.1297071129707108,-0.687437630891224,-0.730142598023508
1.1799163179916317,-0.4980556009369637,-0.6532425742274895
1.2301255230125525,-0.5063144800286661,-0.5481922238121055
1.2803347280334725,-0.5334698269497523,-0.4217959558517081
1.3305439330543933,-0.30187171778462724,-0.2816490486548721
1.3807531380753133,-0.0928035195557709,-0.1356777388688879
1.4309623430962342,-0.012142769511555155,0.008316151603521315
1.481171548117155,0.0769045296271719,0.14307933155814326
1.531380753138075,0.3477067942970683,0.26227646709609737
1.5815899581589958,0.2784152251365435,0.3607860795968875
1.6317991631799158,0.3656505172302655,0.4349096084874188
1.6820083682008367,0.49947920109583277,0.48248639522023695
1.7322175732217575,0.5213851114303406,0.5029135155004579
1.7824267782426775,0.5550157534364583,0.4970752590085499
1.8326359832635983,0.5385450536486437,0.4671922670263268
1.8828451882845183,0.3372536134437257,0.4166045915811978
1.9330543933054392,0.3166897307281702,0.3495060201627471
1.98326359832636,0.17683773981614695,0.2706487946224323
2.03347280334728,0.1733358607547589,0.18503831270758322
2.0836820083682,0.04515880492245976,0.09763659704817503
2.1338912133891217,0.1055237740092476,0.013091390383861761
2.1841004184100417,0.02984954029337414,-0.06449510685569257
2.2343096234309616,-0.04710421435682641,-0.13174734802351512
2.2845188284518834,-0.1956097650136928,-0.18614078724839164
2.3347280334728033,-0.30276583714779914,-0.226066849041591
2.3849372384937233,-0.3281313380207653,-0.2508397467546869
2.435146443514645,-0.2758896028749116,-0.2606498187350921
2.485355648535565,-0.24517659490982613,-0.256470907530168
2.535564853556485,-0.31249849680790887,-0.23993144303183744
2.585774058577405,-0.23508724886872756,-0.21316022953221556
2.6359832635983267,-0.09994949760251713,-0.17861846324104647
2.6861924686192467,0.00876247355113774,-0.13892926026083788
2.7364016736401666,-0.11568989541760975,-0.09671504249964313
2.7866108786610884,-0.04945278361048471,-0.05445163524891142
2.8368200836820083,-0.04144723354996345,-0.014346025477856253
2.8870292887029283,-0.05028876705127522,0.021757422451742652
2.93723849372385,0.061073114146309435,0.05243973314486856
2.98744769874477,0.11907823172033763,0.07673867498993606
3.03765690376569,0.14634187764805637,0.09415027428500944
3.08786610878661,0.029503567673552333,0.10460371557708137
3.1380753138075317,0.09944100476193182,0.10841412831858947
3.1882845188284517,0.030761928131896044,0.10621860921719685
3.2384937238493716,0.05261708630433618,0.0989012465454421
3.2887029288702934,0.07833361549682143,0.0875129184244883
3.3389121338912133,0.07880610633211471,0.0731912779338084
3.3891213389121333,0.10357157834428153,0.05708567912139357
3.439330543933055,0.13761974788288475,0.040290917346055465
3.489539748953975,0.11750523332134649,0.023792638341636724
3.539748953974895,-0.00361867627006909,0.008426195771336548
3.589958158995815,-0.054700124972886996,-0.005150316572866564
3.6401673640167367,0.04527431920675382,-0.01646909850715187
3.6903765690376567,-0.0037454023102574986,-0.025252811623947588
3.7405857740585766,-0.004651850008656259,-0.0314036032916793
3.7907949790794984,-0.011463848192633734,-0.03498316587089872
3.8410041841004183,-0.13805981476076545,-0.036186269256771576
3.8912133891213383,-0.07175372454843656,-0.03531027386375249
3.94142259414226,0.04654352098176772,-0.03272303141649418
3.99163179916318,0.007337095641017716,-0.028831341846938103
4.0418410041841,-0.11018541254465732,-0.02405179100158272
4.09205020920502,-0.06772828109487541,-0.018785382746041825
4.142259414225942,-0.003245190727091441,-0.0133969368136884
4.192468619246862,0.08802982323939884,-0.008199783752154013
4.242677824267782,-0.054662322594339764,-0.0034458790515726184
4.292887029288703,-0.08604427014880518,0.0006788976905133538
4.343096234309623,-0.0013410525001256958,0.0040547803928291885
4.393305439330543,0.11062219639228058,0.006624223240546155
4.443514644351465,0.009250506156279325,0.008384940098499967
4.493723849372385,-0.022137706115594506,0.009380795521958382
4.543933054393305,-0.0470370808463974,0.009691453979135725
4.594142259414225,0.11154650689061184,0.009421625262242685
4.644351464435147,-0.0007017858451670595,0.008690632533906489
4.694560669456067,-0.05549564630358614,0.00762288924081912
4.744769874476987,0.10770731814451308,0.006339716112755861
4.794979079497908,-0.14844453837624613,0.004952772308488518
4.845188284518828,0.01590781118290146,0.0035592262171640055
4.895397489539748,0.030051582489545006,0.0022386598761686693
4.94560669456067,-0.08356699278660723,0.0010515922818732613
4.99581589958159,0.09460505709521473,3.9424374559481135e-05
5.04602510460251,-0.10584163813531257,-0.0007744468404087607
5.09623430962343,-0.06405958440317547,-0.0013826267453830744
5.146443514644352,0.10507460915217359,-0.0017911215030950365
5.196652719665272,-0.039487497178947485,-0.002016409668404801
5.246861924686192,-0.07919501991605161,-0.0020824309265840084
5.297071129707113,0.05651745765073606,-0.0020176959190206364
5.347280334728033,0.009405949147723296,-0.0018526751859533922
5.397489539748953,-0.02277033824251432,-0.0016175775105777173
5.447698744769875,-0.056043869971533836,-0.0013405819248109886
5.497907949790795,0.00105741293405282,-0.0010465461016686745
5.548117154811715,-0.03184667514488627,-0.0007561787589785821
5.598326359832635,0.030754748050303014,-0.0004856361743666531
5.648535564853557,-0.003226187686725264,-0.0002464833663279186
5.698744769874477,-0.05605209312152079,-4.5948708712613336e-05
5.748953974895397,0.06604107381068847,0.00011260399801142736
5.799163179916318,-0.06219720468162218,0.00022906073776525593
5.849372384937238,0.06834235212572635,0.000305868559977695
5.899581589958158,0.11836524448354549,0.0003473323983347768
5.94979079497908,-0.01413083283913935,0.000358945516285666
6.0,0.036980206016463506,0.000346789423478193
